shipment_id,order_id,supplier_id,warehouse,promised_date,delivery_date,fill_rate,delay_days,status
SHIP-60518,ORD-20518,Supplier A,WH-Pacific,2026-08-17,2026-08-18,93.8,1,delayed
SHIP-60519,ORD-20519,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,97.0,0,delivered
SHIP-60520,ORD-20520,Supplier A,WH-Southern,2026-08-17,2026-08-17,98.1,0,delivered
SHIP-60521,ORD-20521,Supplier C,WH-Midwest,2026-08-17,2026-08-17,96.9,0,delivered
SHIP-60522,ORD-20522,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,99.3,0,delivered
SHIP-60523,ORD-20523,Supplier B,WH-Pacific,2026-08-17,2026-08-17,98.4,0,delivered
SHIP-60524,ORD-20524,Supplier A,WH-Midwest,2026-08-17,2026-08-17,94.9,0,delivered
SHIP-60525,ORD-20525,Supplier C,WH-Pacific,2026-08-17,2026-08-17,93.5,0,delivered
SHIP-60526,ORD-20526,Supplier C,WH-Midwest,2026-08-17,2026-08-17,92.9,0,delivered
SHIP-60527,ORD-20527,Supplier B,WH-Southern,2026-08-17,2026-08-17,99.3,0,delivered
SHIP-60528,ORD-20528,Supplier B,WH-Pacific,2026-08-17,2026-08-17,96.6,0,delivered
SHIP-60529,ORD-20529,Supplier B,WH-Southern,2026-08-17,2026-08-17,96.5,0,delivered
SHIP-60530,ORD-20530,Supplier C,WH-Southern,2026-08-17,2026-08-17,93.9,0,delivered
SHIP-60531,ORD-20531,Supplier B,WH-Atlantic,2026-08-17,2026-08-17,92.3,0,delivered
SHIP-60532,ORD-20532,Supplier A,WH-Southern,2026-08-17,2026-08-17,97.9,0,delivered
SHIP-60533,ORD-20533,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,93.6,0,delivered
SHIP-60534,ORD-20534,Supplier D,WH-Atlantic,2026-08-17,2026-08-17,99.3,0,delivered
SHIP-60535,ORD-20535,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,92.5,0,delivered
SHIP-60536,ORD-20536,Supplier B,WH-Atlantic,2026-08-17,2026-08-17,97.8,0,delivered
SHIP-60537,ORD-20537,Supplier D,WH-Southern,2026-08-17,2026-08-17,92.8,0,delivered
SHIP-60538,ORD-20538,Supplier C,WH-Southern,2026-08-17,2026-08-17,92.2,0,delivered
SHIP-60539,ORD-20539,Supplier A,WH-Midwest,2026-08-17,2026-08-17,92.6,0,delivered
SHIP-60540,ORD-20540,Supplier A,WH-Pacific,2026-08-17,2026-08-17,93.4,0,delivered
SHIP-60541,ORD-20541,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,96.8,0,delivered
SHIP-60542,ORD-20542,Supplier A,WH-Southern,2026-08-17,2026-08-24,70.0,7,delayed
SHIP-60543,ORD-20543,Supplier A,WH-Pacific,2026-08-17,2026-08-17,97.9,0,delivered
SHIP-60544,ORD-20544,Supplier A,WH-Pacific,2026-08-17,2026-08-17,98.9,0,delivered
SHIP-60545,ORD-20545,Supplier A,WH-Southern,2026-08-17,2026-08-17,92.9,0,delivered
SHIP-60546,ORD-20546,Supplier B,WH-Midwest,2026-08-17,2026-08-17,97.0,0,delivered
SHIP-60547,ORD-20547,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,95.3,0,delivered
SHIP-60548,ORD-20548,Supplier A,WH-Atlantic,2026-08-17,2026-08-24,68.5,7,delayed
SHIP-60549,ORD-20549,Supplier D,WH-Pacific,2026-08-17,2026-08-17,98.0,0,delivered
SHIP-60550,ORD-20550,Supplier A,WH-Midwest,2026-08-17,2026-08-24,73.8,7,delayed
SHIP-60551,ORD-20551,Supplier B,WH-Midwest,2026-08-17,2026-08-17,94.1,0,delivered
SHIP-60552,ORD-20552,Supplier C,WH-Southern,2026-08-17,2026-08-17,94.7,0,delivered
SHIP-60553,ORD-20553,Supplier A,WH-Southern,2026-08-17,2026-08-17,95.8,0,delivered
SHIP-60554,ORD-20554,Supplier A,WH-Southern,2026-08-17,2026-08-23,56.0,6,delayed
SHIP-60555,ORD-20555,Supplier C,WH-Southern,2026-08-17,2026-08-17,93.6,0,delivered
SHIP-60556,ORD-20556,Supplier A,WH-Midwest,2026-08-17,2026-08-17,95.6,0,delivered
SHIP-60557,ORD-20557,Supplier A,WH-Midwest,2026-08-17,2026-08-25,61.8,8,delayed
SHIP-60558,ORD-20558,Supplier C,WH-Midwest,2026-08-17,2026-08-17,99.1,0,delivered
SHIP-60559,ORD-20559,Supplier C,WH-Pacific,2026-08-17,2026-08-17,96.3,0,delivered
SHIP-60560,ORD-20560,Supplier A,WH-Midwest,2026-08-17,2026-08-17,93.3,0,delivered
SHIP-60561,ORD-20561,Supplier C,WH-Midwest,2026-08-17,2026-08-19,97.1,2,delayed
SHIP-60562,ORD-20562,Supplier A,WH-Southern,2026-08-17,2026-08-22,74.5,5,delayed
SHIP-60563,ORD-20563,Supplier B,WH-Midwest,2026-08-17,2026-08-17,99.3,0,delivered
SHIP-60564,ORD-20564,Supplier D,WH-Southern,2026-08-17,2026-08-17,94.9,0,delivered
SHIP-60565,ORD-20565,Supplier B,WH-Atlantic,2026-08-17,2026-08-17,94.9,0,delivered
SHIP-60566,ORD-20566,Supplier A,WH-Midwest,2026-08-17,2026-08-17,96.5,0,delivered
SHIP-60567,ORD-20567,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,99.4,0,delivered
SHIP-60568,ORD-20568,Supplier D,WH-Southern,2026-08-17,2026-08-17,95.8,0,delivered
SHIP-60569,ORD-20569,Supplier B,WH-Southern,2026-08-17,2026-08-17,97.6,0,delivered
SHIP-60570,ORD-20570,Supplier A,WH-Southern,2026-08-17,2026-08-19,99.1,2,delayed
SHIP-60571,ORD-20571,Supplier B,WH-Midwest,2026-08-17,2026-08-17,95.8,0,delivered
SHIP-60572,ORD-20572,Supplier D,WH-Southern,2026-08-17,2026-08-17,99.4,0,delivered
SHIP-60573,ORD-20573,Supplier A,WH-Southern,2026-08-17,2026-08-17,92.5,0,delivered
SHIP-60574,ORD-20574,Supplier A,WH-Southern,2026-08-17,2026-08-17,93.0,0,delivered
SHIP-60575,ORD-20575,Supplier A,WH-Southern,2026-08-17,2026-08-24,62.6,7,delayed
SHIP-60576,ORD-20576,Supplier D,WH-Pacific,2026-08-17,2026-08-17,98.6,0,delivered
SHIP-60577,ORD-20577,Supplier A,WH-Atlantic,2026-08-17,2026-08-21,56.5,4,delayed
SHIP-60578,ORD-20578,Supplier A,WH-Southern,2026-08-17,2026-08-17,92.0,0,delivered
SHIP-60579,ORD-20579,Supplier C,WH-Midwest,2026-08-17,2026-08-17,94.7,0,delivered
SHIP-60580,ORD-20580,Supplier A,WH-Atlantic,2026-08-17,2026-08-22,56.3,5,delayed
SHIP-60581,ORD-20581,Supplier B,WH-Pacific,2026-08-17,2026-08-17,94.7,0,delivered
SHIP-60582,ORD-20582,Supplier A,WH-Midwest,2026-08-17,2026-08-23,64.6,6,delayed
SHIP-60583,ORD-20583,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,93.5,0,delivered
SHIP-60584,ORD-20584,Supplier D,WH-Southern,2026-08-17,2026-08-17,94.2,0,delivered
SHIP-60585,ORD-20585,Supplier B,WH-Southern,2026-08-17,2026-08-17,99.4,0,delivered
SHIP-60586,ORD-20586,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,99.2,0,delivered
SHIP-60587,ORD-20587,Supplier C,WH-Southern,2026-08-17,2026-08-17,97.1,0,delivered
SHIP-60588,ORD-20588,Supplier A,WH-Atlantic,2026-08-17,2026-08-25,68.0,8,delayed
SHIP-60589,ORD-20589,Supplier D,WH-Southern,2026-08-17,2026-08-17,96.5,0,delivered
SHIP-60590,ORD-20590,Supplier C,WH-Pacific,2026-08-17,2026-08-17,97.4,0,delivered
SHIP-60591,ORD-20591,Supplier A,WH-Southern,2026-08-17,2026-08-17,95.8,0,delivered
SHIP-60592,ORD-20592,Supplier D,WH-Atlantic,2026-08-17,2026-08-17,97.4,0,delivered
SHIP-60593,ORD-20593,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,98.4,0,delivered
SHIP-60594,ORD-20594,Supplier B,WH-Pacific,2026-08-17,2026-08-17,95.8,0,delivered
SHIP-60595,ORD-20595,Supplier B,WH-Southern,2026-08-17,2026-08-17,93.0,0,delivered
SHIP-60596,ORD-20596,Supplier D,WH-Pacific,2026-08-17,2026-08-18,96.4,1,delayed
SHIP-60597,ORD-20597,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,94.9,0,delivered
SHIP-60598,ORD-20598,Supplier B,WH-Pacific,2026-08-17,2026-08-17,98.4,0,delivered
SHIP-60599,ORD-20599,Supplier B,WH-Midwest,2026-08-17,2026-08-17,95.9,0,delivered
SHIP-60600,ORD-20600,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,92.1,0,delivered
SHIP-60601,ORD-20601,Supplier A,WH-Midwest,2026-08-17,2026-08-17,98.6,0,delivered
SHIP-60602,ORD-20602,Supplier B,WH-Southern,2026-08-17,2026-08-17,96.7,0,delivered
SHIP-60603,ORD-20603,Supplier B,WH-Southern,2026-08-17,2026-08-17,97.5,0,delivered
SHIP-60604,ORD-20604,Supplier D,WH-Midwest,2026-08-17,2026-08-17,93.9,0,delivered
SHIP-60605,ORD-20605,Supplier D,WH-Pacific,2026-08-17,2026-08-17,95.1,0,delivered
SHIP-60606,ORD-20606,Supplier A,WH-Pacific,2026-08-17,2026-08-21,65.5,4,delayed
SHIP-60607,ORD-20607,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,98.3,0,delivered
SHIP-60608,ORD-20608,Supplier C,WH-Pacific,2026-08-17,2026-08-17,97.5,0,delivered
SHIP-60609,ORD-20609,Supplier C,WH-Southern,2026-08-17,2026-08-17,98.1,0,delivered
SHIP-60610,ORD-20610,Supplier B,WH-Southern,2026-08-17,2026-08-17,92.6,0,delivered
SHIP-60611,ORD-20611,Supplier C,WH-Pacific,2026-08-17,2026-08-17,98.6,0,delivered
SHIP-60612,ORD-20612,Supplier C,WH-Pacific,2026-08-17,2026-08-17,93.1,0,delivered
SHIP-60613,ORD-20613,Supplier D,WH-Southern,2026-08-17,2026-08-17,93.2,0,delivered
SHIP-60614,ORD-20614,Supplier C,WH-Pacific,2026-08-17,2026-08-17,97.6,0,delivered
SHIP-60615,ORD-20615,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,98.4,0,delivered
SHIP-60616,ORD-20616,Supplier C,WH-Pacific,2026-08-17,2026-08-18,98.0,1,delayed
SHIP-60617,ORD-20617,Supplier C,WH-Southern,2026-08-17,2026-08-17,92.2,0,delivered
SHIP-60618,ORD-20618,Supplier D,WH-Atlantic,2026-08-17,2026-08-17,98.8,0,delivered
SHIP-60619,ORD-20619,Supplier D,WH-Southern,2026-08-17,2026-08-17,97.5,0,delivered
SHIP-60620,ORD-20620,Supplier B,WH-Midwest,2026-08-17,2026-08-17,97.5,0,delivered
SHIP-60621,ORD-20621,Supplier C,WH-Pacific,2026-08-17,2026-08-17,98.6,0,delivered
SHIP-60622,ORD-20622,Supplier D,WH-Southern,2026-08-17,2026-08-19,98.0,2,delayed
SHIP-60623,ORD-20623,Supplier B,WH-Pacific,2026-08-17,2026-08-17,98.1,0,delivered
SHIP-60624,ORD-20624,Supplier D,WH-Southern,2026-08-17,2026-08-17,96.2,0,delivered
SHIP-60625,ORD-20625,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,92.3,0,delivered
SHIP-60626,ORD-20626,Supplier A,WH-Pacific,2026-08-17,2026-08-17,96.1,0,delivered
SHIP-60627,ORD-20627,Supplier B,WH-Pacific,2026-08-17,2026-08-17,97.6,0,delivered
SHIP-60628,ORD-20628,Supplier C,WH-Atlantic,2026-08-17,2026-08-17,97.8,0,delivered
SHIP-60629,ORD-20629,Supplier D,WH-Atlantic,2026-08-17,2026-08-17,96.3,0,delivered
SHIP-60630,ORD-20630,Supplier B,WH-Atlantic,2026-08-17,2026-08-17,92.6,0,delivered
SHIP-60631,ORD-20631,Supplier A,WH-Pacific,2026-08-17,2026-08-19,97.2,2,delayed
SHIP-60632,ORD-20632,Supplier B,WH-Pacific,2026-08-17,2026-08-17,98.3,0,delivered
SHIP-60633,ORD-20633,Supplier A,WH-Pacific,2026-08-17,2026-08-20,73.1,3,delayed
SHIP-60634,ORD-20634,Supplier B,WH-Midwest,2026-08-17,2026-08-17,93.6,0,delivered
SHIP-60635,ORD-20635,Supplier A,WH-Southern,2026-08-17,2026-08-17,99.4,0,delivered
SHIP-60636,ORD-20636,Supplier A,WH-Atlantic,2026-08-17,2026-08-20,65.6,3,delayed
SHIP-60637,ORD-20637,Supplier C,WH-Midwest,2026-08-17,2026-08-17,96.0,0,delivered
SHIP-60638,ORD-20638,Supplier C,WH-Midwest,2026-08-17,2026-08-17,98.3,0,delivered
SHIP-60639,ORD-20639,Supplier A,WH-Pacific,2026-08-17,2026-08-17,92.6,0,delivered
SHIP-60640,ORD-20640,Supplier C,WH-Midwest,2026-08-17,2026-08-17,94.6,0,delivered
SHIP-60641,ORD-20641,Supplier D,WH-Midwest,2026-08-17,2026-08-17,97.1,0,delivered
SHIP-60642,ORD-20642,Supplier A,WH-Atlantic,2026-08-17,2026-08-17,96.1,0,delivered
SHIP-60643,ORD-20643,Supplier C,WH-Southern,2026-08-17,2026-08-17,99.4,0,delivered
SHIP-60644,ORD-20644,Supplier B,WH-Pacific,2026-08-17,2026-08-17,95.3,0,delivered
SHIP-60645,ORD-20645,Supplier D,WH-Pacific,2026-08-17,2026-08-17,96.7,0,delivered
SHIP-60646,ORD-20646,Supplier C,WH-Midwest,2026-08-17,2026-08-17,97.3,0,delivered
SHIP-60647,ORD-20647,Supplier C,WH-Midwest,2026-08-17,2026-08-17,93.3,0,delivered
SHIP-60648,ORD-20648,Supplier C,WH-Pacific,2026-08-17,2026-08-17,93.8,0,delivered
SHIP-60649,ORD-20649,Supplier C,WH-Southern,2026-08-17,2026-08-17,97.9,0,delivered
SHIP-60650,ORD-20650,Supplier A,WH-Southern,2026-08-17,2026-08-17,93.9,0,delivered
SHIP-60651,ORD-20651,Supplier A,WH-Pacific,2026-08-17,2026-08-23,58.5,6,delayed
SHIP-60652,ORD-20652,Supplier A,WH-Midwest,2026-08-17,2026-08-24,55.2,7,delayed
SHIP-60653,ORD-20653,Supplier D,WH-Pacific,2026-08-18,2026-08-18,95.0,0,delivered
SHIP-60654,ORD-20654,Supplier B,WH-Midwest,2026-08-18,2026-08-18,94.5,0,delivered
SHIP-60655,ORD-20655,Supplier D,WH-Southern,2026-08-18,2026-08-19,95.7,1,delayed
SHIP-60656,ORD-20656,Supplier A,WH-Southern,2026-08-18,2026-08-22,69.6,4,delayed
SHIP-60657,ORD-20657,Supplier C,WH-Pacific,2026-08-18,2026-08-18,95.0,0,delivered
SHIP-60658,ORD-20658,Supplier C,WH-Pacific,2026-08-18,2026-08-18,97.4,0,delivered
SHIP-60659,ORD-20659,Supplier B,WH-Pacific,2026-08-18,2026-08-18,92.3,0,delivered
SHIP-60660,ORD-20660,Supplier A,WH-Atlantic,2026-08-18,2026-08-18,92.2,0,delivered
SHIP-60661,ORD-20661,Supplier C,WH-Atlantic,2026-08-18,2026-08-19,95.6,1,delayed
SHIP-60662,ORD-20662,Supplier D,WH-Pacific,2026-08-18,2026-08-18,99.2,0,delivered
SHIP-60663,ORD-20663,Supplier B,WH-Southern,2026-08-18,2026-08-18,92.7,0,delivered
SHIP-60664,ORD-20664,Supplier A,WH-Pacific,2026-08-18,2026-08-18,92.3,0,delivered
SHIP-60665,ORD-20665,Supplier D,WH-Southern,2026-08-18,2026-08-18,98.1,0,delivered
SHIP-60666,ORD-20666,Supplier A,WH-Pacific,2026-08-18,2026-08-18,92.0,0,delivered
SHIP-60667,ORD-20667,Supplier D,WH-Southern,2026-08-18,2026-08-18,92.5,0,delivered
SHIP-60668,ORD-20668,Supplier A,WH-Midwest,2026-08-18,2026-08-18,98.1,0,delivered
SHIP-60669,ORD-20669,Supplier D,WH-Southern,2026-08-18,2026-08-18,98.4,0,delivered
SHIP-60670,ORD-20670,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,95.9,0,delivered
SHIP-60671,ORD-20671,Supplier D,WH-Midwest,2026-08-18,2026-08-18,97.2,0,delivered
SHIP-60672,ORD-20672,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,93.2,0,delivered
SHIP-60673,ORD-20673,Supplier B,WH-Pacific,2026-08-18,2026-08-18,94.4,0,delivered
SHIP-60674,ORD-20674,Supplier D,WH-Southern,2026-08-18,2026-08-18,94.3,0,delivered
SHIP-60675,ORD-20675,Supplier B,WH-Southern,2026-08-18,2026-08-18,94.8,0,delivered
SHIP-60676,ORD-20676,Supplier C,WH-Atlantic,2026-08-18,2026-08-18,96.1,0,delivered
SHIP-60677,ORD-20677,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,96.4,0,delivered
SHIP-60678,ORD-20678,Supplier D,WH-Midwest,2026-08-18,2026-08-20,92.2,2,delayed
SHIP-60679,ORD-20679,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,97.1,0,delivered
SHIP-60680,ORD-20680,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,94.4,0,delivered
SHIP-60681,ORD-20681,Supplier D,WH-Pacific,2026-08-18,2026-08-18,92.2,0,delivered
SHIP-60682,ORD-20682,Supplier C,WH-Midwest,2026-08-18,2026-08-18,97.4,0,delivered
SHIP-60683,ORD-20683,Supplier A,WH-Atlantic,2026-08-18,2026-08-20,99.0,2,delayed
SHIP-60684,ORD-20684,Supplier B,WH-Southern,2026-08-18,2026-08-18,99.1,0,delivered
SHIP-60685,ORD-20685,Supplier B,WH-Midwest,2026-08-18,2026-08-18,97.7,0,delivered
SHIP-60686,ORD-20686,Supplier B,WH-Midwest,2026-08-18,2026-08-18,98.8,0,delivered
SHIP-60687,ORD-20687,Supplier D,WH-Southern,2026-08-18,2026-08-18,92.0,0,delivered
SHIP-60688,ORD-20688,Supplier B,WH-Pacific,2026-08-18,2026-08-18,96.9,0,delivered
SHIP-60689,ORD-20689,Supplier C,WH-Pacific,2026-08-18,2026-08-18,94.2,0,delivered
SHIP-60690,ORD-20690,Supplier A,WH-Pacific,2026-08-18,2026-08-19,99.5,1,delayed
SHIP-60691,ORD-20691,Supplier B,WH-Pacific,2026-08-18,2026-08-18,97.8,0,delivered
SHIP-60692,ORD-20692,Supplier A,WH-Southern,2026-08-18,2026-08-18,93.9,0,delivered
SHIP-60693,ORD-20693,Supplier A,WH-Atlantic,2026-08-18,2026-08-26,59.3,8,delayed
SHIP-60694,ORD-20694,Supplier A,WH-Midwest,2026-08-18,2026-08-18,95.6,0,delivered
SHIP-60695,ORD-20695,Supplier B,WH-Atlantic,2026-08-18,2026-08-20,96.3,2,delayed
SHIP-60696,ORD-20696,Supplier D,WH-Midwest,2026-08-18,2026-08-18,93.7,0,delivered
SHIP-60697,ORD-20697,Supplier D,WH-Southern,2026-08-18,2026-08-18,92.3,0,delivered
SHIP-60698,ORD-20698,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,98.7,0,delivered
SHIP-60699,ORD-20699,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,95.4,0,delivered
SHIP-60700,ORD-20700,Supplier D,WH-Midwest,2026-08-18,2026-08-18,98.1,0,delivered
SHIP-60701,ORD-20701,Supplier A,WH-Midwest,2026-08-18,2026-08-18,99.4,0,delivered
SHIP-60702,ORD-20702,Supplier C,WH-Midwest,2026-08-18,2026-08-18,96.3,0,delivered
SHIP-60703,ORD-20703,Supplier B,WH-Midwest,2026-08-18,2026-08-18,93.8,0,delivered
SHIP-60704,ORD-20704,Supplier C,WH-Atlantic,2026-08-18,2026-08-18,97.4,0,delivered
SHIP-60705,ORD-20705,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,95.5,0,delivered
SHIP-60706,ORD-20706,Supplier C,WH-Pacific,2026-08-18,2026-08-18,94.7,0,delivered
SHIP-60707,ORD-20707,Supplier B,WH-Pacific,2026-08-18,2026-08-18,92.4,0,delivered
SHIP-60708,ORD-20708,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,92.1,0,delivered
SHIP-60709,ORD-20709,Supplier D,WH-Southern,2026-08-18,2026-08-18,95.2,0,delivered
SHIP-60710,ORD-20710,Supplier D,WH-Southern,2026-08-18,2026-08-18,93.4,0,delivered
SHIP-60711,ORD-20711,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,95.7,0,delivered
SHIP-60712,ORD-20712,Supplier C,WH-Pacific,2026-08-18,2026-08-18,98.7,0,delivered
SHIP-60713,ORD-20713,Supplier C,WH-Atlantic,2026-08-18,2026-08-19,92.3,1,delayed
SHIP-60714,ORD-20714,Supplier A,WH-Midwest,2026-08-18,2026-08-20,96.8,2,delayed
SHIP-60715,ORD-20715,Supplier C,WH-Pacific,2026-08-18,2026-08-20,92.5,2,delayed
SHIP-60716,ORD-20716,Supplier C,WH-Southern,2026-08-18,2026-08-18,95.4,0,delivered
SHIP-60717,ORD-20717,Supplier D,WH-Atlantic,2026-08-18,2026-08-20,98.5,2,delayed
SHIP-60718,ORD-20718,Supplier B,WH-Atlantic,2026-08-18,2026-08-20,98.5,2,delayed
SHIP-60719,ORD-20719,Supplier D,WH-Pacific,2026-08-18,2026-08-18,97.6,0,delivered
SHIP-60720,ORD-20720,Supplier A,WH-Pacific,2026-08-18,2026-08-18,93.1,0,delivered
SHIP-60721,ORD-20721,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,98.4,0,delivered
SHIP-60722,ORD-20722,Supplier D,WH-Pacific,2026-08-18,2026-08-18,92.8,0,delivered
SHIP-60723,ORD-20723,Supplier B,WH-Pacific,2026-08-18,2026-08-18,99.1,0,delivered
SHIP-60724,ORD-20724,Supplier B,WH-Midwest,2026-08-18,2026-08-18,93.5,0,delivered
SHIP-60725,ORD-20725,Supplier C,WH-Pacific,2026-08-18,2026-08-18,93.9,0,delivered
SHIP-60726,ORD-20726,Supplier B,WH-Pacific,2026-08-18,2026-08-18,92.1,0,delivered
SHIP-60727,ORD-20727,Supplier B,WH-Midwest,2026-08-18,2026-08-18,93.7,0,delivered
SHIP-60728,ORD-20728,Supplier A,WH-Southern,2026-08-18,2026-08-18,93.3,0,delivered
SHIP-60729,ORD-20729,Supplier B,WH-Pacific,2026-08-18,2026-08-18,92.5,0,delivered
SHIP-60730,ORD-20730,Supplier C,WH-Southern,2026-08-18,2026-08-18,98.2,0,delivered
SHIP-60731,ORD-20731,Supplier D,WH-Midwest,2026-08-18,2026-08-18,92.9,0,delivered
SHIP-60732,ORD-20732,Supplier D,WH-Southern,2026-08-18,2026-08-18,93.4,0,delivered
SHIP-60733,ORD-20733,Supplier B,WH-Midwest,2026-08-18,2026-08-18,92.4,0,delivered
SHIP-60734,ORD-20734,Supplier D,WH-Midwest,2026-08-18,2026-08-18,98.7,0,delivered
SHIP-60735,ORD-20735,Supplier D,WH-Pacific,2026-08-18,2026-08-18,98.8,0,delivered
SHIP-60736,ORD-20736,Supplier C,WH-Southern,2026-08-18,2026-08-18,94.1,0,delivered
SHIP-60737,ORD-20737,Supplier C,WH-Midwest,2026-08-18,2026-08-18,95.7,0,delivered
SHIP-60738,ORD-20738,Supplier D,WH-Southern,2026-08-18,2026-08-18,99.1,0,delivered
SHIP-60739,ORD-20739,Supplier D,WH-Midwest,2026-08-18,2026-08-18,99.2,0,delivered
SHIP-60740,ORD-20740,Supplier D,WH-Midwest,2026-08-18,2026-08-18,97.3,0,delivered
SHIP-60741,ORD-20741,Supplier D,WH-Midwest,2026-08-18,2026-08-18,95.7,0,delivered
SHIP-60742,ORD-20742,Supplier A,WH-Pacific,2026-08-18,2026-08-18,92.4,0,delivered
SHIP-60743,ORD-20743,Supplier A,WH-Atlantic,2026-08-18,2026-08-18,98.9,0,delivered
SHIP-60744,ORD-20744,Supplier A,WH-Southern,2026-08-18,2026-08-18,94.7,0,delivered
SHIP-60745,ORD-20745,Supplier B,WH-Midwest,2026-08-18,2026-08-18,98.3,0,delivered
SHIP-60746,ORD-20746,Supplier B,WH-Atlantic,2026-08-18,2026-08-18,99.2,0,delivered
SHIP-60747,ORD-20747,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,97.4,0,delivered
SHIP-60748,ORD-20748,Supplier C,WH-Midwest,2026-08-18,2026-08-18,97.2,0,delivered
SHIP-60749,ORD-20749,Supplier D,WH-Southern,2026-08-18,2026-08-18,94.2,0,delivered
SHIP-60750,ORD-20750,Supplier B,WH-Midwest,2026-08-18,2026-08-18,93.3,0,delivered
SHIP-60751,ORD-20751,Supplier B,WH-Southern,2026-08-18,2026-08-18,99.1,0,delivered
SHIP-60752,ORD-20752,Supplier B,WH-Pacific,2026-08-18,2026-08-18,93.6,0,delivered
SHIP-60753,ORD-20753,Supplier C,WH-Pacific,2026-08-18,2026-08-18,94.5,0,delivered
SHIP-60754,ORD-20754,Supplier C,WH-Pacific,2026-08-18,2026-08-19,97.8,1,delayed
SHIP-60755,ORD-20755,Supplier D,WH-Midwest,2026-08-18,2026-08-18,93.6,0,delivered
SHIP-60756,ORD-20756,Supplier A,WH-Atlantic,2026-08-18,2026-08-18,92.7,0,delivered
SHIP-60757,ORD-20757,Supplier B,WH-Midwest,2026-08-18,2026-08-18,96.4,0,delivered
SHIP-60758,ORD-20758,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,95.1,0,delivered
SHIP-60759,ORD-20759,Supplier C,WH-Pacific,2026-08-18,2026-08-20,96.2,2,delayed
SHIP-60760,ORD-20760,Supplier C,WH-Atlantic,2026-08-18,2026-08-18,93.1,0,delivered
SHIP-60761,ORD-20761,Supplier D,WH-Pacific,2026-08-18,2026-08-18,92.6,0,delivered
SHIP-60762,ORD-20762,Supplier B,WH-Pacific,2026-08-18,2026-08-18,96.1,0,delivered
SHIP-60763,ORD-20763,Supplier D,WH-Pacific,2026-08-18,2026-08-18,95.7,0,delivered
SHIP-60764,ORD-20764,Supplier D,WH-Pacific,2026-08-18,2026-08-20,93.7,2,delayed
SHIP-60765,ORD-20765,Supplier A,WH-Atlantic,2026-08-18,2026-08-18,92.9,0,delivered
SHIP-60766,ORD-20766,Supplier B,WH-Midwest,2026-08-18,2026-08-18,99.4,0,delivered
SHIP-60767,ORD-20767,Supplier A,WH-Southern,2026-08-18,2026-08-18,97.9,0,delivered
SHIP-60768,ORD-20768,Supplier C,WH-Midwest,2026-08-18,2026-08-19,93.7,1,delayed
SHIP-60769,ORD-20769,Supplier D,WH-Southern,2026-08-18,2026-08-19,94.0,1,delayed
SHIP-60770,ORD-20770,Supplier B,WH-Southern,2026-08-18,2026-08-18,92.8,0,delivered
SHIP-60771,ORD-20771,Supplier B,WH-Southern,2026-08-18,2026-08-18,99.5,0,delivered
SHIP-60772,ORD-20772,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,93.7,0,delivered
SHIP-60773,ORD-20773,Supplier D,WH-Atlantic,2026-08-18,2026-08-18,98.9,0,delivered
SHIP-60774,ORD-20774,Supplier B,WH-Midwest,2026-08-18,2026-08-18,94.0,0,delivered
SHIP-60775,ORD-20775,Supplier A,WH-Midwest,2026-08-18,2026-08-18,98.7,0,delivered
SHIP-60776,ORD-20776,Supplier A,WH-Pacific,2026-08-18,2026-08-18,99.2,0,delivered
SHIP-60777,ORD-20777,Supplier B,WH-Pacific,2026-08-19,2026-08-19,94.6,0,delivered
SHIP-60778,ORD-20778,Supplier C,WH-Pacific,2026-08-19,2026-08-19,92.1,0,delivered
SHIP-60779,ORD-20779,Supplier C,WH-Midwest,2026-08-19,2026-08-19,98.9,0,delivered
SHIP-60780,ORD-20780,Supplier D,WH-Pacific,2026-08-19,2026-08-19,96.1,0,delivered
